date,city,cases,tests,deaths
2021-04-02,Los Alamitos,0,65,0
2021-04-03,Los Alamitos,1,45,0
2021-04-04,Los Alamitos,0,21,0
2021-04-05,Los Alamitos,1,164,0
2021-04-06,Los Alamitos,0,65,0
2021-04-07,Los Alamitos,0,105,0
2021-04-08,Los Alamitos,1,61,0
2021-04-09,Los Alamitos,0,36,0
2021-04-10,Los Alamitos,1,25,0
2021-04-11,Los Alamitos,0,33,0
2021-04-12,Los Alamitos,1,143,0
2021-04-13,Los Alamitos,0,114,0
2021-04-14,Los Alamitos,0,87,0
2021-04-15,Los Alamitos,0,68,0
2021-04-16,Los Alamitos,3,73,0
2021-04-17,Los Alamitos,2,39,0
2021-04-18,Los Alamitos,1,32,0
2021-04-19,Los Alamitos,0,187,0
2021-04-20,Los Alamitos,0,74,0
2021-04-21,Los Alamitos,0,91,0
2021-04-22,Los Alamitos,1,60,0
2021-04-23,Los Alamitos,1,47,0
2021-04-24,Los Alamitos,1,37,0
2021-04-25,Los Alamitos,1,23,0
2021-04-26,Los Alamitos,0,176,0
2021-04-27,Los Alamitos,2,85,0
2021-04-28,Los Alamitos,4,94,0
2021-04-29,Los Alamitos,3,77,0
2021-04-30,Los Alamitos,2,54,0
2021-05-01,Los Alamitos,4,36,0
2021-05-02,Los Alamitos,2,49,0
2021-05-03,Los Alamitos,3,147,0
2021-05-04,Los Alamitos,2,79,0
2021-05-05,Los Alamitos,1,106,0
2021-05-06,Los Alamitos,2,66,0
2021-05-07,Los Alamitos,0,43,0
2021-05-08,Los Alamitos,1,32,0
2021-05-09,Los Alamitos,1,27,0
2021-05-10,Los Alamitos,1,139,0
2021-05-11,Los Alamitos,1,54,0
2021-05-12,Los Alamitos,2,81,0
2021-05-13,Los Alamitos,0,45,0
2021-05-14,Los Alamitos,0,52,0
2021-05-15,Los Alamitos,0,35,0
2021-05-16,Los Alamitos,0,23,0
2021-05-17,Los Alamitos,0,123,0
2021-05-18,Los Alamitos,1,59,0
2021-05-19,Los Alamitos,2,81,0
2021-05-20,Los Alamitos,0,51,0
2021-05-21,Los Alamitos,0,33,0
2021-05-22,Los Alamitos,0,29,0
2021-05-23,Los Alamitos,0,26,0
2021-05-24,Los Alamitos,1,82,0
2021-05-25,Los Alamitos,0,70,0
2021-05-26,Los Alamitos,0,56,0
2021-05-27,Los Alamitos,0,90,0
2021-05-28,Los Alamitos,1,36,0
2021-05-29,Los Alamitos,0,24,0
2021-05-30,Los Alamitos,0,30,0
2021-05-31,Los Alamitos,0,19,0
2021-06-01,Los Alamitos,0,166,0
2021-06-02,Los Alamitos,2,74,0
2021-06-03,Los Alamitos,2,64,0
2021-06-04,Los Alamitos,0,73,0
2021-06-05,Los Alamitos,6,48,0
2021-06-06,Los Alamitos,0,50,0
2021-06-07,Los Alamitos,0,119,0
2021-06-08,Los Alamitos,2,86,0
2021-06-09,Los Alamitos,2,129,0
2021-06-10,Los Alamitos,0,85,0
2021-06-11,Los Alamitos,0,107,0
2021-06-12,Los Alamitos,0,45,0
2021-06-13,Los Alamitos,4,73,0
2021-06-14,Los Alamitos,0,64,0
2021-06-15,Los Alamitos,0,65,0
2021-06-16,Los Alamitos,0,96,0
2021-06-17,Los Alamitos,0,55,0
2021-06-18,Los Alamitos,0,73,0
2021-06-19,Los Alamitos,0,69,0
2021-06-20,Los Alamitos,0,33,0
2021-06-21,Los Alamitos,0,69,0
2021-06-22,Los Alamitos,4,89,2
2021-06-23,Los Alamitos,0,76,0
2021-06-24,Los Alamitos,1,83,0
2021-06-25,Los Alamitos,0,76,0
2021-06-26,Los Alamitos,1,67,0
2021-06-27,Los Alamitos,0,43,0
2021-06-28,Los Alamitos,2,59,0
2021-06-29,Los Alamitos,4,80,0
2021-06-30,Los Alamitos,2,93,0
2021-07-01,Los Alamitos,0,54,0
2021-07-02,Los Alamitos,12,91,0
2021-07-03,Los Alamitos,8,61,0
2021-07-04,Los Alamitos,0,28,0
2021-07-05,Los Alamitos,0,84,0
2021-07-06,Los Alamitos,0,87,0
2021-07-07,Los Alamitos,10,117,0
2021-07-08,Los Alamitos,4,82,0
2021-07-09,Los Alamitos,2,70,0
2021-07-10,Los Alamitos,2,55,0
2021-07-11,Los Alamitos,0,32,0
2021-07-12,Los Alamitos,6,95,0
2021-07-13,Los Alamitos,4,75,0
2021-07-14,Los Alamitos,6,117,0
2021-07-15,Los Alamitos,12,70,0
2021-07-16,Los Alamitos,6,69,0
2021-07-17,Los Alamitos,6,54,0
2021-07-18,Los Alamitos,6,75,0
2021-07-19,Los Alamitos,10,260,0
2021-07-20,Los Alamitos,8,131,0
2021-07-21,Los Alamitos,12,127,0
2021-07-22,Los Alamitos,12,129,0
2021-07-23,Los Alamitos,16,144,0
2021-07-24,Los Alamitos,8,75,0
2021-07-25,Los Alamitos,16,77,0
2021-07-26,Los Alamitos,23,313,0
2021-07-27,Los Alamitos,8,104,0
2021-07-28,Los Alamitos,10,110,0
2021-07-29,Los Alamitos,15,108,0
2021-07-30,Los Alamitos,20,121,0
2021-07-31,Los Alamitos,10,83,0
2021-08-01,Los Alamitos,6,94,0
2021-08-02,Los Alamitos,20,337,0
2021-08-03,Los Alamitos,14,106,0
2021-08-04,Los Alamitos,18,160,0
2021-08-05,Los Alamitos,28,185,0
2021-08-06,Los Alamitos,13,134,0
2021-08-07,Los Alamitos,20,85,0
2021-08-08,Los Alamitos,18,81,0
2021-08-09,Los Alamitos,14,314,0
2021-08-10,Los Alamitos,10,123,0
2021-08-11,Los Alamitos,12,126,0
2021-08-12,Los Alamitos,16,136,0
2021-08-13,Los Alamitos,6,147,0
2021-08-14,Los Alamitos,8,67,0
2021-08-15,Los Alamitos,2,77,0
2021-08-16,Los Alamitos,14,156,0
2021-08-17,Los Alamitos,18,255,0
2021-08-18,Los Alamitos,14,171,0
2021-08-19,Los Alamitos,12,180,0
2021-08-20,Los Alamitos,12,215,0
2021-08-21,Los Alamitos,0,80,0
2021-08-22,Los Alamitos,8,74,0
2021-08-23,Los Alamitos,10,248,0
2021-08-24,Los Alamitos,26,369,0
2021-08-25,Los Alamitos,14,181,0
2021-08-26,Los Alamitos,18,208,0
2021-08-27,Los Alamitos,16,195,0
2021-08-28,Los Alamitos,4,88,0
2021-08-29,Los Alamitos,6,73,0
2021-08-30,Los Alamitos,8,321,0
2021-08-31,Los Alamitos,18,330,0
2021-09-01,Los Alamitos,12,229,0
2021-09-02,Los Alamitos,6,263,0
2021-09-03,Los Alamitos,8,172,0
2021-09-04,Los Alamitos,16,104,0
2021-09-05,Los Alamitos,0,89,0
2021-09-06,Los Alamitos,8,74,0
2021-09-07,Los Alamitos,14,336,0
2021-09-08,Los Alamitos,14,189,0
2021-09-09,Los Alamitos,10,292,2
2021-09-10,Los Alamitos,6,231,0
2021-09-11,Los Alamitos,4,95,0
2021-09-12,Los Alamitos,10,92,0
2021-09-13,Los Alamitos,10,291,0
2021-09-14,Los Alamitos,2,201,0
2021-09-15,Los Alamitos,12,234,0
2021-09-16,Los Alamitos,10,174,0
2021-09-17,Los Alamitos,8,261,0
2021-09-18,Los Alamitos,8,114,0
2021-09-19,Los Alamitos,6,96,0
2021-09-20,Los Alamitos,0,208,0
2021-09-21,Los Alamitos,4,208,0
2021-09-22,Los Alamitos,2,242,0
2021-09-23,Los Alamitos,7,222,0
2021-09-24,Los Alamitos,8,224,0
2021-09-25,Los Alamitos,2,79,0
2021-09-26,Los Alamitos,2,68,2
2021-09-27,Los Alamitos,8,220,0
2021-09-28,Los Alamitos,4,179,0
2021-09-29,Los Alamitos,8,281,0
2021-09-30,Los Alamitos,6,180,0
2021-10-01,Los Alamitos,10,217,0
2021-10-02,Los Alamitos,2,87,0
2021-10-03,Los Alamitos,4,82,0
2021-10-04,Los Alamitos,10,203,0
2021-10-05,Los Alamitos,6,177,0
2021-10-06,Los Alamitos,4,431,0
2021-10-07,Los Alamitos,10,199,0
2021-10-08,Los Alamitos,8,235,0
2021-10-09,Los Alamitos,0,98,0
2021-10-10,Los Alamitos,6,73,0
2021-10-11,Los Alamitos,4,330,0
2021-10-12,Los Alamitos,7,227,0
2021-10-13,Los Alamitos,8,409,0
2021-10-14,Los Alamitos,0,173,0
2021-10-15,Los Alamitos,4,195,0
2021-10-16,Los Alamitos,2,72,0
2021-10-17,Los Alamitos,4,67,0
2021-10-18,Los Alamitos,4,202,0
2021-10-19,Los Alamitos,8,198,0
2021-10-20,Los Alamitos,0,238,0
2021-10-21,Los Alamitos,6,267,0
2021-10-22,Los Alamitos,10,264,0
2021-10-23,Los Alamitos,8,95,0
2021-10-24,Los Alamitos,8,55,0
2021-10-25,Los Alamitos,8,162,0
2021-10-26,Los Alamitos,16,203,0
2021-10-27,Los Alamitos,8,269,0
2021-10-28,Los Alamitos,4,281,0
2021-10-29,Los Alamitos,4,196,0
2021-10-30,Los Alamitos,0,95,0
2021-10-31,Los Alamitos,2,65,0
2021-11-01,Los Alamitos,2,191,0
2021-11-02,Los Alamitos,8,193,0
2021-11-03,Los Alamitos,14,275,0
2021-11-04,Los Alamitos,6,247,0
2021-11-05,Los Alamitos,17,260,0
2021-11-06,Los Alamitos,13,79,0
2021-11-07,Los Alamitos,12,80,0
2021-11-08,Los Alamitos,6,230,0
2021-11-09,Los Alamitos,10,170,0
2021-11-10,Los Alamitos,4,347,0
2021-11-11,Los Alamitos,12,201,0
2021-11-12,Los Alamitos,2,222,0
2021-11-13,Los Alamitos,10,58,0
2021-11-14,Los Alamitos,0,81,0
2021-11-15,Los Alamitos,12,212,0
2021-11-16,Los Alamitos,6,305,0
2021-11-17,Los Alamitos,10,381,0
2021-11-18,Los Alamitos,6,205,0
2021-11-19,Los Alamitos,0,243,0
2021-11-20,Los Alamitos,2,108,0
2021-11-21,Los Alamitos,4,91,0
2021-11-22,Los Alamitos,8,376,0
2021-11-23,Los Alamitos,8,231,0
2021-11-24,Los Alamitos,6,152,0
2021-11-25,Los Alamitos,0,26,0
2021-11-26,Los Alamitos,2,140,0
2021-11-27,Los Alamitos,0,64,0
2021-11-28,Los Alamitos,4,65,0
2021-11-29,Los Alamitos,14,455,0
2021-11-30,Los Alamitos,4,179,0
2021-12-01,Los Alamitos,16,338,2
2021-12-02,Los Alamitos,12,437,0
2021-12-03,Los Alamitos,4,156,2
2021-12-04,Los Alamitos,8,65,0
2021-12-05,Los Alamitos,12,83,0
2021-12-06,Los Alamitos,2,334,0
2021-12-07,Los Alamitos,0,266,0
2021-12-08,Los Alamitos,12,343,0
2021-12-09,Los Alamitos,10,341,0
2021-12-10,Los Alamitos,4,167,0
2021-12-11,Los Alamitos,5,91,0
2021-12-12,Los Alamitos,0,74,0
2021-12-13,Los Alamitos,4,179,0
2021-12-14,Los Alamitos,4,150,0
2021-12-15,Los Alamitos,2,258,0
2021-12-16,Los Alamitos,13,284,0
2021-12-17,Los Alamitos,6,190,2
2021-12-18,Los Alamitos,4,104,0
2021-12-19,Los Alamitos,10,77,0
2021-12-20,Los Alamitos,14,196,0
2021-12-21,Los Alamitos,45,242,0
2021-12-22,Los Alamitos,27,360,0
2021-12-23,Los Alamitos,55,320,0
2021-12-24,Los Alamitos,41,151,0
2021-12-25,Los Alamitos,12,38,0
2021-12-26,Los Alamitos,89,186,0
2021-12-27,Los Alamitos,113,397,0
2021-12-28,Los Alamitos,100,501,0
2021-12-29,Los Alamitos,46,318,0
2021-12-30,Los Alamitos,61,336,0
2021-12-31,Los Alamitos,20,132,0
2022-01-01,Los Alamitos,2,35,0
2022-01-02,Los Alamitos,3,78,0
2022-01-03,Los Alamitos,27,282,0
2022-01-04,Los Alamitos,12,341,0
2022-01-05,Los Alamitos,17,241,0
2022-01-06,Los Alamitos,10,235,0
2022-01-07,Los Alamitos,5,159,0
2022-01-08,Los Alamitos,0,77,0
2022-01-09,Los Alamitos,8,72,0
2022-01-10,Los Alamitos,6,330,2
2022-01-11,Los Alamitos,7,179,0
2022-01-12,Los Alamitos,5,250,0
2022-01-13,Los Alamitos,3,262,0
2022-01-14,Los Alamitos,2,154,0
2022-01-15,Los Alamitos,0,103,0
2022-01-16,Los Alamitos,2,44,0
2022-01-17,Los Alamitos,0,199,0
2022-01-18,Los Alamitos,5,218,0
2022-01-19,Los Alamitos,6,190,0
2022-01-20,Los Alamitos,3,291,0
2022-01-21,Los Alamitos,3,140,0
2022-01-22,Los Alamitos,0,66,0
2022-01-23,Los Alamitos,1,46,0
2022-01-24,Los Alamitos,4,214,0
2022-01-25,Los Alamitos,3,269,0
2022-01-26,Los Alamitos,3,182,0
2022-01-27,Los Alamitos,2,225,0
2022-01-28,Los Alamitos,2,144,0
2022-01-29,Los Alamitos,4,49,0
2022-01-30,Los Alamitos,0,35,0
2022-01-31,Los Alamitos,7,295,0
2022-02-01,Los Alamitos,0,145,0
2022-02-02,Los Alamitos,0,209,0
2022-02-03,Los Alamitos,0,176,0
2022-02-04,Los Alamitos,0,106,0
2022-02-05,Los Alamitos,0,39,0
2022-02-06,Los Alamitos,0,30,0
2022-02-07,Los Alamitos,0,173,0
2022-02-08,Los Alamitos,0,196,1
2022-02-09,Los Alamitos,0,103,1
2022-02-10,Los Alamitos,2,185,0
2022-02-11,Los Alamitos,0,99,0
2022-02-12,Los Alamitos,0,37,0
2022-02-13,Los Alamitos,2,28,0
2022-02-14,Los Alamitos,0,174,0
2022-02-15,Los Alamitos,0,160,0
2022-02-16,Los Alamitos,0,162,0
2022-02-17,Los Alamitos,0,157,0
2022-02-18,Los Alamitos,0,112,0
2022-02-19,Los Alamitos,0,30,0
2022-02-20,Los Alamitos,0,20,0
2022-02-21,Los Alamitos,0,118,0
2022-02-22,Los Alamitos,0,136,0
2022-02-23,Los Alamitos,0,102,0
2022-02-24,Los Alamitos,0,124,0
2022-02-25,Los Alamitos,0,69,0
2022-02-26,Los Alamitos,0,19,0
2022-02-27,Los Alamitos,0,27,0
2022-02-28,Los Alamitos,0,147,0
2022-03-01,Los Alamitos,0,52,0
2022-03-02,Los Alamitos,0,15,0
2020-02-29,Midway City,0,3,0
2020-03-15,Midway City,0,1,0
2020-03-17,Midway City,0,2,0
2020-03-20,Midway City,0,1,0
2020-03-21,Midway City,0,1,0
2020-03-23,Midway City,0,3,0
2020-03-24,Midway City,0,1,0
2020-03-25,Midway City,0,1,0
2020-03-30,Midway City,0,1,0
2020-04-01,Midway City,2,3,0
2020-04-02,Midway City,0,3,0
2020-04-03,Midway City,0,1,0
2020-04-04,Midway City,0,2,0
2020-04-06,Midway City,0,4,0
2020-04-09,Midway City,2,4,0
2020-04-14,Midway City,0,2,0
2020-04-16,Midway City,0,5,0
2020-04-17,Midway City,1,5,0
2020-04-18,Midway City,0,5,0
2020-04-19,Midway City,0,4,0
2020-04-20,Midway City,0,2,0
2020-04-21,Midway City,0,4,0
2020-04-22,Midway City,0,2,0
2020-04-23,Midway City,2,4,0
2020-04-24,Midway City,0,2,0
2020-04-25,Midway City,0,3,0
2020-04-26,Midway City,0,2,0
2020-04-27,Midway City,0,1,0
2020-04-28,Midway City,0,3,0
2020-04-29,Midway City,0,5,0
2020-04-30,Midway City,0,2,0
2020-05-01,Midway City,0,3,0
2020-05-02,Midway City,0,5,0
2020-05-03,Midway City,0,1,0
2020-05-04,Midway City,0,1,0
2020-05-05,Midway City,1,4,0
2020-05-06,Midway City,0,4,0
2020-05-07,Midway City,2,6,0
2020-05-08,Midway City,0,9,0
2020-05-09,Midway City,0,1,0
2020-05-10,Midway City,0,4,0
2020-05-11,Midway City,2,7,0
2020-05-12,Midway City,0,13,0
2020-05-13,Midway City,0,2,0
2020-05-14,Midway City,1,4,0
2020-05-15,Midway City,2,11,0
2020-05-16,Midway City,0,3,0
2020-05-17,Midway City,0,2,0
2020-05-18,Midway City,0,4,0
2020-05-19,Midway City,0,6,0
2020-05-20,Midway City,0,8,0
2020-05-21,Midway City,0,11,0
2020-05-22,Midway City,0,4,0
2020-05-23,Midway City,0,2,0
2020-05-24,Midway City,1,6,0
2020-05-25,Midway City,0,1,0
2020-05-26,Midway City,0,12,0
2020-05-27,Midway City,2,9,0
2020-05-28,Midway City,2,14,0
2020-05-29,Midway City,0,13,0
2020-05-30,Midway City,0,2,0
2020-05-31,Midway City,0,1,0
2020-06-01,Midway City,0,5,0
2020-06-02,Midway City,2,6,0
2020-06-03,Midway City,1,13,0
2020-06-04,Midway City,2,10,0
2020-06-05,Midway City,0,12,0
2020-06-06,Midway City,2,9,0
2020-06-07,Midway City,0,2,0
2020-06-08,Midway City,0,5,0
2020-06-09,Midway City,3,16,0
2020-06-10,Midway City,1,6,0
2020-06-11,Midway City,0,14,0
2020-06-12,Midway City,0,10,0
2020-06-13,Midway City,0,7,0
2020-06-14,Midway City,3,6,0
2020-06-15,Midway City,4,16,0
2020-06-16,Midway City,1,15,0
2020-06-17,Midway City,0,11,0
2020-06-18,Midway City,1,8,0
2020-06-19,Midway City,0,16,0
2020-06-20,Midway City,1,8,0
2020-06-21,Midway City,1,5,0
2020-06-22,Midway City,1,14,0
2020-06-23,Midway City,3,18,0
2020-06-24,Midway City,0,11,0
2020-06-25,Midway City,3,22,0
2020-06-26,Midway City,0,10,0
2020-06-27,Midway City,0,11,0
2020-06-28,Midway City,0,7,0
2020-06-29,Midway City,0,16,0
2020-06-30,Midway City,3,13,0
2020-07-01,Midway City,2,24,0
2020-07-02,Midway City,3,32,0
2020-07-03,Midway City,4,13,1
2020-07-04,Midway City,3,8,0
2020-07-05,Midway City,0,4,0
2020-07-06,Midway City,4,19,0
2020-07-07,Midway City,0,19,0
2020-07-08,Midway City,1,9,0
2020-07-09,Midway City,1,18,0
2020-07-10,Midway City,1,20,0
2020-07-11,Midway City,2,9,0
2020-07-12,Midway City,0,7,0
2020-07-13,Midway City,1,18,0
2020-07-14,Midway City,2,16,0
2020-07-15,Midway City,3,21,0
2020-07-16,Midway City,0,16,0
2020-07-17,Midway City,1,14,0
2020-07-18,Midway City,2,10,0
2020-07-19,Midway City,1,9,0
2020-07-20,Midway City,1,10,0
2020-07-21,Midway City,1,22,0
2020-07-22,Midway City,3,17,0
2020-07-23,Midway City,2,16,0
2020-07-24,Midway City,2,14,0
2020-07-25,Midway City,2,3,0
2020-07-26,Midway City,3,9,0
2020-07-27,Midway City,1,10,0
2020-07-28,Midway City,2,19,0
2020-07-29,Midway City,4,16,0
2020-07-30,Midway City,1,10,1
2020-07-31,Midway City,4,13,0
2020-08-01,Midway City,1,6,0
2020-08-02,Midway City,8,14,0
2020-08-03,Midway City,5,17,0
2020-08-04,Midway City,0,24,0
2020-08-05,Midway City,2,21,0
2020-08-06,Midway City,2,11,0
2020-08-07,Midway City,0,10,0
2020-08-08,Midway City,0,10,0
2020-08-09,Midway City,0,6,0
2020-08-10,Midway City,3,10,0
2020-08-11,Midway City,0,17,0
2020-08-12,Midway City,0,15,0
2020-08-13,Midway City,0,11,0
2020-08-14,Midway City,1,17,0
2020-08-15,Midway City,1,6,0
2020-08-16,Midway City,2,6,0
2020-08-17,Midway City,0,15,0
2020-08-18,Midway City,0,14,0
2020-08-19,Midway City,2,16,0
2020-08-20,Midway City,0,12,0
2020-08-21,Midway City,2,12,0
2020-08-22,Midway City,0,7,0
2020-08-23,Midway City,0,4,0
2020-08-24,Midway City,1,12,0
2020-08-25,Midway City,1,18,0
2020-08-26,Midway City,1,17,0
2020-08-27,Midway City,0,7,1
2020-08-28,Midway City,1,13,0
2020-08-29,Midway City,0,9,0
2020-08-30,Midway City,0,2,0
2020-08-31,Midway City,0,14,0
2020-09-01,Midway City,3,23,0
2020-09-02,Midway City,0,12,0
2020-09-03,Midway City,1,12,0
2020-09-04,Midway City,0,11,0
2020-09-05,Midway City,1,9,0
2020-09-06,Midway City,0,6,0
2020-09-07,Midway City,0,5,0
2020-09-08,Midway City,1,16,0
2020-09-09,Midway City,2,13,0
2020-09-10,Midway City,2,7,0
2020-09-11,Midway City,0,10,0
2020-09-12,Midway City,0,4,0
2020-09-13,Midway City,0,2,0
2020-09-14,Midway City,0,13,0
2020-09-15,Midway City,0,13,0
2020-09-16,Midway City,1,16,0
2020-09-17,Midway City,0,6,0
2020-09-18,Midway City,0,8,0
2020-09-19,Midway City,0,3,0
2020-09-20,Midway City,0,2,0
2020-09-21,Midway City,0,11,0
2020-09-22,Midway City,0,15,0
2020-09-23,Midway City,0,17,0
2020-09-24,Midway City,0,8,0
2020-09-25,Midway City,0,11,0
2020-09-26,Midway City,0,5,0
2020-09-27,Midway City,0,5,0
2020-09-28,Midway City,1,7,0
2020-09-29,Midway City,0,9,0
2020-09-30,Midway City,0,14,0
2020-10-01,Midway City,0,11,0
2020-10-02,Midway City,0,10,0
2020-10-03,Midway City,0,6,0
2020-10-04,Midway City,0,4,0
2020-10-05,Midway City,2,11,0
2020-10-06,Midway City,1,16,0
2020-10-07,Midway City,1,14,0
2020-10-08,Midway City,0,13,0
2020-10-09,Midway City,0,14,0
2020-10-10,Midway City,0,15,0
2020-10-11,Midway City,0,8,0
2020-10-12,Midway City,0,12,0
2020-10-13,Midway City,0,16,0
2020-10-14,Midway City,0,18,0
2020-10-15,Midway City,0,11,0
2020-10-16,Midway City,1,15,0
2020-10-17,Midway City,0,12,0
2020-10-18,Midway City,1,9,0
2020-10-19,Midway City,3,14,0
2020-10-20,Midway City,0,14,0
2020-10-21,Midway City,3,19,0
2020-10-22,Midway City,1,12,0
2020-10-23,Midway City,0,19,0
2020-10-24,Midway City,0,6,0
2020-10-25,Midway City,6,19,0
2020-10-26,Midway City,0,16,0
2020-10-27,Midway City,0,17,0
2020-10-28,Midway City,1,18,0
2020-10-29,Midway City,0,17,0
2020-10-30,Midway City,0,13,0
2020-10-31,Midway City,0,3,0
2020-11-01,Midway City,0,11,0
2020-11-02,Midway City,0,16,0
2020-11-03,Midway City,0,19,0
2020-11-04,Midway City,3,19,0
2020-11-05,Midway City,1,14,0
2020-11-06,Midway City,1,29,0
2020-11-07,Midway City,1,7,0
2020-11-08,Midway City,0,8,0
2020-11-09,Midway City,2,16,0
2020-11-10,Midway City,3,24,1
2020-11-11,Midway City,0,11,0
2020-11-12,Midway City,2,17,0
2020-11-13,Midway City,14,104,0
2020-11-14,Midway City,2,14,0
2020-11-15,Midway City,5,12,0
2020-11-16,Midway City,4,19,0
2020-11-17,Midway City,1,18,0
2020-11-18,Midway City,6,38,0
2020-11-19,Midway City,3,26,1
2020-11-20,Midway City,4,27,0
2020-11-21,Midway City,1,21,0
2020-11-22,Midway City,1,8,1
2020-11-23,Midway City,4,30,0
2020-11-24,Midway City,4,47,0
2020-11-25,Midway City,6,33,0
2020-11-26,Midway City,0,7,0
2020-11-27,Midway City,4,25,0
2020-11-28,Midway City,6,26,0
2020-11-29,Midway City,4,14,0
2020-11-30,Midway City,12,52,0
2020-12-01,Midway City,7,40,0
2020-12-02,Midway City,7,48,0
2020-12-03,Midway City,7,40,0
2020-12-04,Midway City,13,55,0
2020-12-05,Midway City,3,27,0
2020-12-06,Midway City,5,18,0
2020-12-07,Midway City,9,46,0
2020-12-08,Midway City,9,61,0
2020-12-09,Midway City,9,57,0
2020-12-10,Midway City,13,57,0
2020-12-11,Midway City,28,176,0
2020-12-12,Midway City,8,50,0
2020-12-13,Midway City,4,17,0
2020-12-14,Midway City,20,74,0
2020-12-15,Midway City,23,73,0
2020-12-16,Midway City,10,75,0
2020-12-17,Midway City,6,48,1
2020-12-18,Midway City,15,66,0
2020-12-19,Midway City,16,33,0
2020-12-20,Midway City,4,20,0
2020-12-21,Midway City,13,82,0
2020-12-22,Midway City,22,73,1
2020-12-23,Midway City,18,65,0
2020-12-24,Midway City,6,33,0
2020-12-25,Midway City,2,8,0
2020-12-26,Midway City,13,30,0
2020-12-27,Midway City,13,27,0
2020-12-28,Midway City,16,69,0
2020-12-29,Midway City,10,59,0
2020-12-30,Midway City,6,62,1
2020-12-31,Midway City,11,43,1
2021-01-01,Midway City,3,8,0
2021-01-02,Midway City,10,44,0
2021-01-03,Midway City,8,32,2
2021-01-04,Midway City,17,96,1
2021-01-05,Midway City,17,70,0
2021-01-06,Midway City,10,74,1
2021-01-07,Midway City,11,53,0
2021-01-08,Midway City,5,49,0
2021-01-09,Midway City,9,47,0
2021-01-10,Midway City,4,29,0
2021-01-11,Midway City,13,67,1
2021-01-12,Midway City,13,89,0
2021-01-13,Midway City,20,93,1
2021-01-14,Midway City,17,71,0
2021-01-15,Midway City,13,60,1
2021-01-16,Midway City,7,35,1
2021-01-17,Midway City,1,15,1
2021-01-18,Midway City,11,65,0
2021-01-19,Midway City,9,53,0
2021-01-20,Midway City,8,75,0
2021-01-21,Midway City,7,58,0
2021-01-22,Midway City,2,43,1
2021-01-23,Midway City,11,44,0
2021-01-24,Midway City,3,22,0
2021-01-25,Midway City,9,59,0
2021-01-26,Midway City,8,43,1
2021-01-27,Midway City,5,66,0
2021-01-28,Midway City,8,39,0
2021-01-29,Midway City,3,46,0
2021-01-30,Midway City,9,40,1
2021-01-31,Midway City,4,15,0
2021-02-01,Midway City,7,52,0
2021-02-02,Midway City,6,52,2
2021-02-03,Midway City,4,53,0
2021-02-04,Midway City,6,35,0
2021-02-05,Midway City,5,40,0
2021-02-06,Midway City,5,31,1
2021-02-07,Midway City,4,11,0
2021-02-08,Midway City,4,39,0
2021-02-09,Midway City,3,53,0
2021-02-10,Midway City,5,54,0
2021-02-11,Midway City,3,36,0
2021-02-12,Midway City,2,27,0
2021-02-13,Midway City,2,17,0
2021-02-14,Midway City,0,11,1
2021-02-15,Midway City,7,40,0
2021-02-16,Midway City,1,40,0
2021-02-17,Midway City,2,48,0
2021-02-18,Midway City,1,28,0
2021-02-19,Midway City,1,33,0
2021-02-20,Midway City,2,24,0
2021-02-21,Midway City,0,11,0
2021-02-22,Midway City,0,40,0
2021-02-23,Midway City,1,35,0
2021-02-24,Midway City,0,39,0
2021-02-25,Midway City,2,21,0
2021-02-26,Midway City,1,27,0
2021-02-27,Midway City,1,10,0
2021-02-28,Midway City,0,6,0
2021-03-01,Midway City,0,20,0
2021-03-02,Midway City,2,30,0
2021-03-03,Midway City,1,26,0
2021-03-04,Midway City,1,21,0
2021-03-05,Midway City,2,26,0
2021-03-06,Midway City,1,8,0
2021-03-07,Midway City,0,5,0
2021-03-08,Midway City,0,36,0
2021-03-09,Midway City,0,22,0
2021-03-10,Midway City,1,27,0
2021-03-11,Midway City,0,11,0
2021-03-12,Midway City,0,20,0
2021-03-13,Midway City,1,13,0
2021-03-14,Midway City,0,7,0
2021-03-15,Midway City,2,27,0
2021-03-16,Midway City,3,29,0
2021-03-17,Midway City,0,26,0
2021-03-18,Midway City,3,20,0
2021-03-19,Midway City,1,19,0
2021-03-20,Midway City,0,8,0
2021-03-21,Midway City,1,3,1
2021-03-22,Midway City,0,25,0
2021-03-23,Midway City,0,25,0
2021-03-24,Midway City,1,21,0
2021-03-25,Midway City,1,22,0
2021-03-26,Midway City,0,23,0
2021-03-27,Midway City,1,8,0
2021-03-28,Midway City,0,4,0
2021-03-29,Midway City,1,20,0
2021-03-30,Midway City,0,22,0
2021-03-31,Midway City,1,15,0
2021-04-01,Midway City,0,21,0
2021-04-02,Midway City,0,9,0
2021-04-03,Midway City,1,10,0
2021-04-04,Midway City,0,9,0
2021-04-05,Midway City,0,37,0
2021-04-06,Midway City,0,20,0
2021-04-07,Midway City,0,19,0
2021-04-08,Midway City,0,7,0
2021-04-09,Midway City,1,17,0
2021-04-10,Midway City,0,10,0
2021-04-11,Midway City,0,10,0
2021-04-12,Midway City,0,13,0
2021-04-13,Midway City,0,14,0
2021-04-14,Midway City,1,23,0
2021-04-15,Midway City,0,15,0
2021-04-16,Midway City,1,17,0
2021-04-17,Midway City,0,9,0
2021-04-18,Midway City,0,6,0
2021-04-19,Midway City,0,33,0
2021-04-20,Midway City,0,19,0
